Lassiter,17500000.0,Roger Young,Tom Selleck,Jane Seymour,Lauren Hutton,R
White Palace,17500000.0,Luis Mandoki,Susan Sarandon,James Spader,Jason Alexander,R
Red Planet,17500000.0,Antony Hoffman,Val Kilmer,Carrie-Anne Moss,Tom Sizemore,PG_13
The Big Lebowski,17400000.0,Joel Coen,Jeff Bridges,John Goodman,Julianne Moore,R
The Ruins,17400000.0,Carter Smith,Shawn Ashmore,Jena Malone,Jonathan Tucker,R
Dark Skies,17400000.0,Scott Stewart,Keri Russell,Jake Brennan,Josh Hamilton,PG_13
Disturbing Behavior,17400000.0,David Nutter,James Marsden,Katie Holmes,Nick Stahl,R
Deathtrap,17400000.0,Sidney Lumet,Michael Caine,Christopher Reeve,Dyan Cannon,PG
Addicted,17400000.0,Bille Woodruff,Sharon Leal,Boris Kodjoe,John Newberg,R
Murder in the First,17400000.0,Marc Rocco,Christian Slater,Kevin Bacon,Gary Oldman,R
Roll Bounce,17400000.0,Malcolm D. Lee,Shad Moss,Nick Cannon,Meagan Good,PG_13
The Neverending Story II: The Next Chapter,17400000.0,George Miller,Jonathan Brandis,Kenny Morrison,Clarissa Burt,PG
Born in East L.A.,17400000.0,Cheech Marin,Cheech Marin,Daniel Stern,Paul Rodriguez,R
Masters of the Universe,17300000.0,Gary Goddard,Dolph Lundgren,Frank Langella,Meg Foster,PG
Deliver Us from Eva,17300000.0,Gary Hardwick,Gabrielle Union,LL Cool J,Essence Atkins,R
Just My Luck,17300000.0,Donald Petrie,Lindsay Lohan,Chris Pine,Samaire Armstrong,PG_13
My Baby's Daddy,17300000.0,Cheryl Dunye,Eddie Griffin,Anthony Anderson,Michael Imperioli,PG_13
A Haunted House 2,17300000.0,Michael Tiddes,Marlon Wayans,Jaime Pressly,Cedric the Entertainer,R
Extreme Measures,17300000.0,Michael Apted,Hugh Grant,Gene Hackman,Sarah Jessica Parker,R
The Phantom,17300000.0,Simon Wincer,Billy Zane,Kristy Swanson,Treat Williams,PG
Max Keeble's Big Move,17300000.0,Tim Hill,Alex D. Linz,Larry Miller,Jamie Kennedy,TV_PG
Before and After,17300000.0,Barbet Schroeder,Meryl Streep,Liam Neeson,Edward Furlong,PG_13
Inkheart,17300000.0,Iain Softley,Brendan Fraser,Andy Serkis,Eliza Bennett,PG
Half Baked,17300000.0,Tamra Davis,Dave Chappelle,Guillermo DÃ­az,Jim Breuer,R
A Bronx Tale,17300000.0,Robert De Niro,Robert De Niro,Chazz Palminteri,Lillo Brancato,R
Eight Legged Freaks,17300000.0,Ellory Elkayem,David Arquette,Kari Wuhrer,Scott Terra,PG_13
A Most Wanted Man,17200000.0,Anton Corbijn,Philip Seymour Hoffman,Rachel McAdams,Daniel BrÃ¼hl,R
Fired Up!,17200000.0,Will Gluck,Eric Christian Olsen,Nicholas D'Agosto,Sarah Roemer,PG_13
Wanderlust,17200000.0,David Wain,Jennifer Aniston,Paul Rudd,Malin Akerman,R
Hudson Hawk,17200000.0,Michael Lehmann,Bruce Willis,Danny Aiello,Andie MacDowell,R
The Mission,17200000.0,Roland JoffÃ©,Robert De Niro,Jeremy Irons,Ray McAnally,PG
Miracle on 34th Street,17200000.0,Les Mayfield,Richard Attenborough,Elizabeth Perkins,Dylan McDermott,PG
Angel Heart,17200000.0,Alan Parker,Mickey Rourke,Robert De Niro,Lisa Bonet,R
Sidekicks,17200000.0,Aaron Norris,Chuck Norris,Beau Bridges,Jonathan Brandis,PG
Center Stage,17200000.0,Nicholas Hytner,Amanda Schull,Ethan Stiefel,Sascha Radetsky,PG_13
Freejack,17100000.0,Geoff Murphy,Emilio Estevez,Mick Jagger,Rene Russo,R
Safe,17100000.0,Boaz Yakin,Jason Statham,Catherine Chan,Chris Sarandon,R
Annapolis,17100000.0,Justin Lin,James Franco,Jordana Brewster,Tyrese Gibson,PG_13
Eastern Promises,17100000.0,David Cronenberg,Naomi Watts,Viggo Mortensen,Armin Mueller-Stahl,R
Kung Fu Hustle,17100000.0,Stephen Chow,Stephen Chow,Wah Yuen,Qiu Yuen,R
Diabolique,17100000.0,Jeremiah S. Chechik,Sharon Stone,Isabelle Adjani,Chazz Palminteri,R
The Falcon and the Snowman,17100000.0,John Schlesinger,Timothy Hutton,Sean Penn,Pat Hingle,R
Rushmore,17100000.0,Wes Anderson,Jason Schwartzman,Bill Murray,Olivia Williams,R
Fled,17100000.0,Kevin Hooks,Laurence Fishburne,Stephen Baldwin,Will Patton,R
Pet Sematary II,17100000.0,Mary Lambert,Edward Furlong,Anthony Edwards,Clancy Brown,R
Small Time Crooks,17100000.0,Woody Allen,Woody Allen,Tracey Ullman,Hugh Grant,PG
The Guardian,17000000.0,William Friedkin,Jenny Seagrove,Dwier Brown,Carey Lowell,R
Seed of Chucky,17000000.0,Don Mancini,Jennifer Tilly,Brad Dourif,John Waters,R
Jury Duty,17000000.0,John Fortenberry,Pauly Shore,Tia Carrere,Stanley Tucci,PG_13
Son of the Mask,17000000.0,Lawrence Guterman,Jamie Kennedy,Traylor Howard,Alan Cumming,PG
The Delta Force,17000000.0,Menahem Golan,Chuck Norris,Lee Marvin,Martin Balsam,R
Kingdom of the Spiders,17000000.0,John 'Bud' Cardos,William Shatner,Tiffany Bolling,Woody Strode,PG
Splice,17000000.0,Vincenzo Natali,Adrien Brody,Sarah Polley,Delphine ChanÃ©ac,R
Rock Star,17000000.0,Stephen Herek,Mark Wahlberg,Jennifer Aniston,Dominic West,R
The Country Bears,17000000.0,Peter Hastings,Haley Joel Osment,Diedrich Bader,Candy Ford,G
The Counselor,17000000.0,Ridley Scott,Michael Fassbender,PenÃ©lope Cruz,Cameron Diaz,R
Win a Date with Tad Hamilton!,17000000.0,Robert Luketic,Kate Bosworth,Josh Duhamel,Topher Grace,PG_13
Boiler Room,16900000.0,Ben Younger,Giovanni Ribisi,Vin Diesel,Nia Long,R
88 Minutes,16900000.0,Jon Avnet,Al Pacino,Alicia Witt,Ben McKenzie,R
Serving Sara,16900000.0,Reginald Hudlin,Matthew Perry,Elizabeth Hurley,Bruce Campbell,PG_13
Crazy/Beautiful,16900000.0,John Stockwell,Kirsten Dunst,Jay Hernandez,Bruce Davison,R
The Thing,16900000.0,Matthijs van Heijningen Jr.,Mary Elizabeth Winstead,Joel Edgerton,Ulrich Thomsen,R
The Devil's Rejects,16900000.0,Rob Zombie,Sid Haig,Sheri Moon Zombie,Bill Moseley,UNRATED
Looking for Mr. Goodbar,16900000.0,Richard Brooks,Diane Keaton,Richard Gere,Tuesday Weld,APPROVED
Death Warrant,16900000.0,Deran Sarafian,Jean-Claude Van Damme,Robert Guillaume,Cynthia Gibb,R
Go,16800000.0,Doug Liman,Sarah Polley,Jay Mohr,Scott Wolf,R
Wimbledon,16800000.0,Richard Loncraine,Kirsten Dunst,Paul Bettany,Jon Favreau,PG_13
The Fabulous Baker Boys,16800000.0,Steve Kloves,Jeff Bridges,Michelle Pfeiffer,Beau Bridges,R
Lightning Jack,16800000.0,Simon Wincer,Paul Hogan,Cuba Gooding Jr.,Beverly D'Angelo,PG_13
Andre,16800000.0,George Miller,Tina Majorino,Keith Carradine,Chelsea Field,PG
Rebound,16800000.0,Steve Carr,Martin Lawrence,Megan Mullally,Breckin Meyer,PG
Oliver!,16800000.0,Carol Reed,Mark Lester,Ron Moody,Shani Wallis,G
Lost Souls,16800000.0,Janusz Kaminski,Winona Ryder,Ben Chaplin,Sarah Wynter,R
The Motorcycle Diaries,16800000.0,Walter Salles,Gael GarcÃ­a Bernal,Rodrigo De la Serna,MÃ­a Maestro,R
Catch That Kid,16700000.0,Bart Freundlich,Kristen Stewart,Sam Robards,Jennifer Beals,PG
New in Town,16700000.0,Jonas Elmer,RenÃ©e Zellweger,Harry Connick Jr.,Siobhan Fallon,PG_13
Blink,16700000.0,Michael Apted,Madeleine Stowe,Aidan Quinn,James Remar,R
To Rome with Love,16700000.0,Woody Allen,Woody Allen,PenÃ©lope Cruz,Jesse Eisenberg,R
Hellraiser: Bloodline,16700000.0,Kevin Yagher,Alan Smithee,Bruce Ramsay,Valentina Vargas,R
Baby's Day Out,16700000.0,Patrick Read Johnson,Lara Flynn Boyle,Joe Mantegna,Joe Pantoliano,PG
Tremors,16700000.0,Ron Underwood,Kevin Bacon,Fred Ward,Finn Carter,PG_13
My Girl 2,16700000.0,Howard Zieff,Dan Aykroyd,Jamie Lee Curtis,Anna Chlumsky,PG
Unaccompanied Minors,16600000.0,Paul Feig,Dyllan Christopher,Tyler James Williams,Gia Mantegna,PG
Bringing Out the Dead,16600000.0,Martin Scorsese,Nicolas Cage,Patricia Arquette,John Goodman,R
Deep Cover,16600000.0,Bill Duke,Laurence Fishburne,Jeff Goldblum,Lira Angel,R
True Crime,16600000.0,Clint Eastwood,Clint Eastwood,Isaiah Washington,LisaGay Hamilton,R
Buffy the Vampire Slayer,16600000.0,Fran Rubel Kuzui,Kristy Swanson,Donald Sutherland,Paul Reubens,PG_13
Heart and Souls,16600000.0,Ron Underwood,Robert Downey Jr.,Charles Grodin,Alfre Woodard,PG_13
54,16600000.0,Mark Christopher,Ryan Phillippe,Salma Hayek,Sela Ward,R
Shocker,16600000.0,Wes Craven,Michael Murphy,Mitch Pileggi,Peter Berg,R
The War,16600000.0,Jon Avnet,Elijah Wood,Kevin Costner,Mare Winningham,PG_13
Dead Silence,16500000.0,James Wan,Ryan Kwanten,Amber Valletta,Donnie Wahlberg,R
The Frighteners,16500000.0,Peter Jackson,Michael J. Fox,Trini Alvarado,Peter Dobson,R
Trainspotting,16500000.0,Danny Boyle,Ewan McGregor,Ewen Bremner,Jonny Lee Miller,R
Spacehunter: Adventures in the Forbidden Zone,16500000.0,Lamont Johnson,Peter Strauss,Molly Ringwald,Ernie Hudson,PG
Terminal Velocity,16500000.0,Deran Sarafian,Charlie Sheen,Nastassja Kinski,James Gandolfini,PG_13
Eye of the Beholder,16500000.0,Stephan Elliott,Ewan McGregor,Ashley Judd,Patrick Bergin,R
The Master,16400000.0,Paul Thomas Anderson,Philip Seymour Hoffman,Joaquin Phoenix,Amy Adams,R
Defending Your Life,16400000.0,Albert Brooks,Albert Brooks,Meryl Streep,Rip Torn,PG
The Hitcher,16400000.0,Dave Meyers,Sean Bean,Sophia Bush,Zachary Knighton,R
White Oleander,16300000.0,Peter Kosminsky,Michelle Pfeiffer,RenÃ©e Zellweger,Robin Wright,PG_13
Monkey Trouble,16300000.0,Franco Amurri,Thora Birch,Harvey Keitel,Finster,PG
Burglar,16300000.0,Hugh Wilson,Whoopi Goldberg,Bobcat Goldthwait,G.W. Bailey,R
That Old Feeling,16300000.0,Carl Reiner,Bette Midler,Dennis Farina,Paula Marshall,PG_13
Tales from the Darkside: The Movie,16300000.0,John Harrison,Deborah Harry,Matthew Lawrence,Christian Slater,R
The Whole Ten Yards,16300000.0,Howard Deutch,Bruce Willis,Matthew Perry,Natasha Henstridge,PG_13
A Simple Plan,16300000.0,Sam Raimi,Bill Paxton,Billy Bob Thornton,Bridget Fonda,R
Young Adult,16300000.0,Jason Reitman,Charlize Theron,Patrick Wilson,Patton Oswalt,R
Weird Science,16300000.0,John Hughes,Anthony Michael Hall,Ilan Mitchell-Smith,Kelly LeBrock,PG_13
An American Haunting,16300000.0,Courtney Solomon,Donald Sutherland,Sissy Spacek,Rachel Hurd-Wood,UNRATED
Howard the Duck,16300000.0,Willard Huyck,Lea Thompson,Jeffrey Jones,Tim Robbins,PG
Muppets from Space,16300000.0,Tim Hill,Dave Goelz,Steve Whitmire,Bill Barretta,G
Swing Vote,16300000.0,Joshua Michael Stern,Kevin Costner,Paula Patton,Kelsey Grammer,PG_13
Chances Are,16300000.0,Emile Ardolino,Cybill Shepherd,Robert Downey Jr.,Ryan O'Neal,PG
Elizabeth: The Golden Age,16300000.0,Shekhar Kapur,Cate Blanchett,Clive Owen,Geoffrey Rush,PG_13
Crossing Delancey,16300000.0,Joan Micklin Silver,Amy Irving,Peter Riegert,Reizl Bozyk,PG
Original Sin,16300000.0,Michael Cristofer,Antonio Banderas,Angelina Jolie,Thomas Jane,UNRATED
Police Story 3: Supercop,16200000.0,Stanley Tong,Jackie Chan,Michelle Yeoh,Maggie Cheung,R
21 Grams,16200000.0,Alejandro GonzÃ¡lez IÃ±Ã¡rritu,Sean Penn,Benicio Del Toro,Naomi Watts,R
Men at Work,16200000.0,Emilio Estevez,Charlie Sheen,Emilio Estevez,Leslie Hope,PG_13
The Perfect Man,16200000.0,Mark Rosman,Hilary Duff,Heather Locklear,Aria Wallace,PG
Black Christmas,16200000.0,Glen Morgan,Michelle Trachtenberg,Mary Elizabeth Winstead,Lacey Chabert,R
Raw Deal,16200000.0,John Irvin,Arnold Schwarzenegger,Kathryn Harrold,Sam Wanamaker,R
Jennifer's Body,16200000.0,Karyn Kusama,Megan Fox,Amanda Seyfried,Adam Brody,R
I Love You to Death,16200000.0,Lawrence Kasdan,Kevin Kline,Tracey Ullman,William Hurt,R
Wolf Creek,16200000.0,Greg Mclean,Nathan Phillips,Cassandra Magrath,Kestie Morassi,UNRATED
Begin Again,16200000.0,John Carney,Keira Knightley,Mark Ruffalo,Adam Levine,R
Mo' Better Blues,16200000.0,Spike Lee,Denzel Washington,Spike Lee,Wesley Snipes,R
Fire Down Below,16100000.0,FÃ©lix EnrÃ­quez AlcalÃ¡,Steven Seagal,Kris Kristofferson,Marg Helgenberger,R
Vanity Fair,16100000.0,Mira Nair,Reese Witherspoon,Romola Garai,James Purefoy,PG_13
"Bright Lights, Big City",16100000.0,James Bridges,Michael J. Fox,Kiefer Sutherland,Phoebe Cates,R
Jobs,16100000.0,Joshua Michael Stern,Ashton Kutcher,Dermot Mulroney,Josh Gad,PG_13
The Prophecy,16100000.0,Gregory Widen,Christopher Walken,Elias Koteas,Virginia Madsen,R
Waiting...,16100000.0,Rob McKittrick,Ryan Reynolds,Anna Faris,John Francis Daley,UNRATED
Fruitvale Station,16100000.0,Ryan Coogler,Michael B. Jordan,Melonie Diaz,Octavia Spencer,R
The Getaway,16100000.0,Roger Donaldson,Alec Baldwin,Kim Basinger,Michael Madsen,UNRATED
No Holds Barred,16100000.0,Thomas J. Wright,Hulk Hogan,Joan Severance,Kurt Fuller,PG_13
Imagine That,16100000.0,Karey Kirkpatrick,Eddie Murphy,Thomas Haden Church,Yara Shahidi,PG
Dr. No,16100000.0,Terence Young,Sean Connery,Ursula Andress,Bernard Lee,APPROVED
A Midsummer Night's Dream,16100000.0,Michael Hoffman,Kevin Kline,Michelle Pfeiffer,Rupert Everett,PG_13
Over the Top,16100000.0,Menahem Golan,Sylvester Stallone,Robert Loggia,Susan Blakely,PG
Above the Rim,16000000.0,Jeff Pollack,Duane Martin,Tupac Shakur,Leon,R
Kung Pow: Enter the Fist,16000000.0,Steve Oedekerk,Steve Oedekerk,Fei Lung,Leo Lee,PG_13
She's Having a Baby,16000000.0,John Hughes,Kevin Bacon,Elizabeth McGovern,Alec Baldwin,PG_13
Devil in a Blue Dress,16000000.0,Carl Franklin,Denzel Washington,Tom Sizemore,Jennifer Beals,R
Adventureland,16000000.0,Greg Mottola,Jesse Eisenberg,Kristen Stewart,Ryan Reynolds,R
O,16000000.0,Tim Blake Nelson,Mekhi Phifer,Julia Stiles,Martin Sheen,R
Rocky III,16000000.0,Sylvester Stallone,Sylvester Stallone,Talia Shire,Burt Young,PG
The Raven,16000000.0,James McTeigue,John Cusack,Alice Eve,Luke Evans,R
Armored,16000000.0,NimrÃ³d Antal,Columbus Short,Matt Dillon,Laurence Fishburne,PG_13
The Single Moms Club,16000000.0,Tyler Perry,Nia Long,Wendi McLendon-Covey,Amy Smart,PG_13
Across the Sea of Time,16000000.0,Stephen Low,Peter Reznick,John McDonough,Avi Hoffman,G
Billy Bathgate,16000000.0,Robert Benton,Dustin Hoffman,Nicole Kidman,Loren Dean,R
Marie Antoinette,16000000.0,Sofia Coppola,Kirsten Dunst,Jason Schwartzman,Rip Torn,TV_14
Armed and Dangerous,15900000.0,Mark L. Lester,John Candy,Meg Ryan,Eugene Levy,PG_13
Next of Kin,15900000.0,John Irvin,Patrick Swayze,Liam Neeson,Adam Baldwin,R
Jason Goes to Hell: The Final Friday,15900000.0,Adam Marcus,John D. LeMay,Kari Keegan,Kane Hodder,R
Thomas and the Magic Railroad,15900000.0,Britt Allcroft,Alec Baldwin,Cody McMains,Russell Means,G
Gorky Park,15900000.0,Michael Apted,William Hurt,Lee Marvin,Brian Dennehy,R
Masquerade,15900000.0,Bob Swaim,Rob Lowe,Meg Tilly,Kim Cattrall,R
Far from Heaven,15900000.0,Todd Haynes,Julianne Moore,Dennis Quaid,Dennis Haysbert,TV_14
Away from Her,15800000.0,Sarah Polley,Julie Christie,Michael Murphy,Gordon Pinsent,PG_13
Devil's Due,15800000.0,Matt Bettinelli-Olpin,Tyler Gillett,Allison Miller,Zach Gilford,R
Dance with Me,15800000.0,Randa Haines,Vanessa Williams,Chayanne,Kris Kristofferson,PG
The Kite Runner,15800000.0,Marc Forster,Khalid Abdalla,Ahmad Khan Mahmoodzada,Atossa Leoni,PG_13
The Gospel,15800000.0,Rob Hardy,Boris Kodjoe,Nona Gaye,Idris Elba,PG
Avalon,15700000.0,Barry Levinson,Aidan Quinn,Elizabeth Perkins,Leo Fuchs,PG
3000 Miles to Graceland,15700000.0,Demian Lichtenstein,Kurt Russell,Kevin Costner,Courteney Cox,R
Wishmaster,15700000.0,Robert Kurtzman,Tammy Lauren,Andrew Divoff,Robert Englund,R
Paparazzi,15700000.0,Paul Abascal,Cole Hauser,Robin Tunney,Dennis Farina,PG_13
Pride and Glory,15700000.0,Gavin O'Connor,Edward Norton,Colin Farrell,Noah Emmerich,R
Leviathan,15700000.0,George P. Cosmatos,Peter Weller,Richard Crenna,Amanda Pays,R
The Hurt Locker,15700000.0,Kathryn Bigelow,Jeremy Renner,Anthony Mackie,Brian Geraghty,R
The Bonfire of the Vanities,15700000.0,Brian De Palma,Tom Hanks,Bruce Willis,Melanie Griffith,R
Superman IV: The Quest for Peace,15700000.0,Sidney J. Furie,Christopher Reeve,Gene Hackman,Margot Kidder,PG
Larry the Cable Guy: Health Inspector,15700000.0,Trent Cooper,Larry the Cable Guy,David Koechner,Michael Papajohn,PG_13
Revenge,15700000.0,Tony Scott,Kevin Costner,Anthony Quinn,Madeleine Stowe,R
The Man with the Iron Fists,15600000.0,RZA,Russell Crowe,Cung Le,Lucy Liu,R
View from the Top,15600000.0,Bruno Barreto,Gwyneth Paltrow,Christina Applegate,Kelly Preston,PG_13
Life as a House,15600000.0,Irwin Winkler,Hayden Christensen,Kevin Kline,Kristin Scott Thomas,R
Highlander II: The Quickening,15600000.0,Russell Mulcahy,Christopher Lambert,Sean Connery,Virginia Madsen,R
My Boss's Daughter,15500000.0,David Zucker,Ashton Kutcher,Tara Reid,Andy Richter,R
Switch,15500000.0,Blake Edwards,Ellen Barkin,Jimmy Smits,JoBeth Williams,R
In America,15500000.0,Jim Sheridan,Paddy Considine,Samantha Morton,Djimon Hounsou,TV_MA
All the Pretty Horses,15500000.0,Billy Bob Thornton,Matt Damon,PenÃ©lope Cruz,Henry Thomas,PG_13
The Ghost Writer,15500000.0,Roman Polanski,Ewan McGregor,Pierce Brosnan,Olivia Williams,PG_13
Happily N'Ever After,15500000.0,Paul Bolger,Yvette Kaplan,Sigourney Weaver,Sarah Michelle Gellar,PG
Legend,15500000.0,Ridley Scott,Tom Cruise,Mia Sara,Tim Curry,UNRATED
A Perfect Getaway,15500000.0,David Twohy,Milla Jovovich,Steve Zahn,Timothy Olyphant,R
Loser,15500000.0,Amy Heckerling,Jason Biggs,Mena Suvari,Zak Orth,PG_13
Mad Love,15500000.0,Antonia Bird,Chris O'Donnell,Drew Barrymore,Matthew Lillard,PG_13
Youngblood,15400000.0,Peter Markle,Rob Lowe,Cynthia Gibb,Patrick Swayze,R
RocketMan,15400000.0,Stuart Gillard,Harland Williams,Jessica Lundy,William Sadler,PG
Reversal of Fortune,15400000.0,Barbet Schroeder,Jeremy Irons,Glenn Close,Ron Silver,R
A Kiss Before Dying,15400000.0,James Dearden,Matt Dillon,Sean Young,James Bonfanti,R
Drowning Mona,15400000.0,Nick Gomez,Danny DeVito,Bette Midler,Neve Campbell,PG_13
Wrong Turn,15400000.0,Rob Schmidt,Eliza Dushku,Jeremy Sisto,Emmanuelle Chriqui,R
A Guy Thing,15400000.0,Chris Koch,Jason Lee,Julia Stiles,Selma Blair,PG_13
Mr. Destiny,15400000.0,James Orr,James Belushi,Linda Hamilton,Michael Caine,PG_13
Spaced Invaders,15400000.0,Patrick Read Johnson,Douglas Barr,Royal Dano,Ariana Richards,PG
Half Past Dead,15400000.0,Don Michael Paul,Morris Chestnut,Steven Seagal,Matt Battaglia,PG_13
She-Devil,15400000.0,Susan Seidelman,Meryl Streep,Roseanne Barr,Ed Begley Jr.,PG_13
No Escape,15300000.0,Martin Campbell,Ray Liotta,Lance Henriksen,Stuart Wilson,R
The Greatest Game Ever Played,15300000.0,Bill Paxton,Shia LaBeouf,Stephen Dillane,Elias Koteas,PG
Bait,15300000.0,Antoine Fuqua,Jamie Foxx,David Morse,Robert Pastorelli,R
About Time,15300000.0,Richard Curtis,Domhnall Gleeson,Rachel McAdams,Bill Nighy,R
Youth in Revolt,15300000.0,Miguel Arteta,Michael Cera,Portia Doubleday,Ray Liotta,R
Bangkok Dangerous,15300000.0,Oxide Pang Chun,Danny Pang,Nicolas Cage,Charlie Yeung,R
Catch and Release,15300000.0,Susannah Grant,Jennifer Garner,Timothy Olyphant,Kevin Smith,PG_13
Quick Change,15300000.0,Howard Franklin,Bill Murray,Bill Murray,Geena Davis,R
Bad Girls,15200000.0,Jonathan Kaplan,Madeleine Stowe,Mary Stuart Masterson,Andie MacDowell,R
The Madness of King George,15200000.0,Nicholas Hytner,Nigel Hawthorne,Helen Mirren,Rupert Graves,PG_13
Alpha Dog,15200000.0,Nick Cassavetes,Emile Hirsch,Justin Timberlake,Anton Yelchin,R
Needful Things,15200000.0,Fraser Clarke Heston,Max von Sydow,Ed Harris,Bonnie Bedelia,R
Muriel's Wedding,15200000.0,P.J. Hogan,Toni Collette,Rachel Griffiths,Bill Hunter,R
Dungeons & Dragons,15200000.0,Courtney Solomon,Justin Whalin,Jeremy Irons,Zoe McLellan,PG_13
Sweet Sweetback's Baadasssss Song,15200000.0,Melvin Van Peebles,Melvin Van Peebles,Simon Chuckster,Hubert Scales,X
Thinner,15200000.0,Tom Holland,Joe Mantegna,Robert John Burke,Lucinda Jenney,R
Pure Country,15200000.0,Christopher Cain,George Strait,Lesley Ann Warren,Isabel Glasser,PG
The Corruptor,15200000.0,James Foley,Yun-Fat Chow,Mark Wahlberg,Ric Young,R
And So It Goes,15200000.0,Rob Reiner,Michael Douglas,Diane Keaton,Sterling Jerins,PG_13
The Last Exorcism Part II,15200000.0,Ed Gass-Donnelly,Ashley Bell,Julia Garner,Spencer Treat Clark,PG_13
Flowers in the Attic,15200000.0,Jeffrey Bloom,Louise Fletcher,Victoria Tennant,Kristy Swanson,PG_13
Cyrano de Bergerac,15100000.0,Jean-Paul Rappeneau,GÃ©rard Depardieu,Anne Brochet,Vincent Perez,PG
Arthur and the Invisibles,15100000.0,Luc Besson,Freddie Highmore,Mia Farrow,Madonna,PG
Halloween: The Curse of Michael Myers,15100000.0,Joe Chappelle,Donald Pleasence,Paul Rudd,Marianne Hagan,NC_17
Big Top Pee-wee,15100000.0,Randal Kleiser,Paul Reubens,Penelope Ann Miller,Kris Kristofferson,PG
"The Goods: Live Hard, Sell Hard",15100000.0,Neal Brennan,Jeremy Piven,Ving Rhames,David Koechner,R
Firestarter,15100000.0,Mark L. Lester,Drew Barrymore,David Keith,Freddie Jones,R
The Adventures of Pinocchio,15100000.0,Steve Barron,Martin Landau,Jonathan Taylor Thomas,GeneviÃ¨ve Bujold,G
Ponyo,15100000.0,Hayao Miyazaki,Cate Blanchett,Matt Damon,Liam Neeson,G
Toy Soldiers,15100000.0,Daniel Petrie Jr.,Sean Astin,Wil Wheaton,Keith Coogan,R
The Invasion,15100000.0,Oliver Hirschbiegel,Nicole Kidman,Daniel Craig,Jeremy Northam,PG_13
Dead Man on Campus,15100000.0,Alan Cohn,Tom Everett Scott,Mark-Paul Gosselaar,Poppy Montgomery,R
American Psycho,15000000.0,Mary Harron,Christian Bale,Justin Theroux,Josh Lucas,UNRATED
The Box,15000000.0,Richard Kelly,Cameron Diaz,James Marsden,Frank Langella,PG_13
Twilight,15000000.0,Robert Benton,Paul Newman,Susan Sarandon,Gene Hackman,R
See No Evil,15000000.0,Gregory Dark,Glenn Jacobs,Christina Vidal,Michael J. Pagan,R
Judy Moody and the Not Bummer Summer,15000000.0,John Schultz,Jordana Beatty,Heather Graham,Parris Mosteller,PG
Lions for Lambs,15000000.0,Robert Redford,Tom Cruise,Meryl Streep,Robert Redford,R
