Red Dawn,1984,Action,114,6.3,37342
Zookeeper,2011,Comedy,102,5.2,37310
Coneheads,1993,Comedy,88,5.2,37271
Kalifornia,1993,Crime,117,6.7,37266
The Chorus,2004,Drama,97,7.9,37265
The Mighty Ducks,1992,Action,100,6.4,37194
2046,2004,Drama,129,7.5,37138
Star Trek V: The Final Frontier,1989,Action,107,5.3,37090
The Crying Game,1992,Crime,112,7.3,37073
Boiler Room,2000,Crime,120,7.0,37045
Chaplin,1992,Biography,143,7.6,37036
A Tale of Two Sisters,2003,Drama,115,7.3,36949
Spy Kids 2: Island of Lost Dreams,2002,Action,100,5.1,36948
Dave,1993,Comedy,110,6.8,36915
Freddy Got Fingered,2001,Comedy,87,4.5,36907
Don Juan DeMarco,1994,Comedy,97,6.8,36903
The Great Beauty,2013,Comedy,142,7.7,36928
Dennis the Menace,1993,Comedy,94,5.4,36907
Crimes and Misdemeanors,1989,Comedy,104,8.0,36889
High School Musical 3: Senior Year,2008,Comedy,112,4.3,36856
Sabrina,1954,Comedy,113,7.8,36851
The Triplets of Belleville,2003,Animation,78,7.8,36833
Don&#x27;t Be Afraid of the Dark,2010,Fantasy,99,5.6,36822
Lake Placid,1999,Comedy,82,5.6,36824
Young Guns,1988,Action,107,6.8,36807
Very Bad Things,1998,Comedy,100,6.3,36792
Rio Bravo,1959,Western,141,8.1,36785
Short Circuit,1986,Comedy,98,6.5,36785
2010,1984,Mystery,116,6.8,36780
Legally Blonde 2: Red White &#x26; Blonde,2003,Comedy,95,4.5,36751
Gnomeo &#x26; Juliet,2011,Animation,84,6.0,36743
Deuce Bigalow: European Gigolo,2005,Comedy,83,4.6,36732
The Unborn,2009,Drama,88,4.7,36729
Step Up Revolution,2012,Drama,99,6.5,36747
Mousehunt,1997,Comedy,98,6.4,36705
Inland Empire,2006,Drama,180,7.0,36669
The Player,1992,Comedy,124,7.7,36655
Pee-wee&#x27;s Big Adventure,1985,Adventure,91,7.0,36645
Rust and Bone,2012,Drama,120,7.5,36663
Bad Company,2002,Action,116,5.6,36631
Monster-in-Law,2005,Comedy,101,5.4,36614
Zatoichi,2003,Action,116,7.6,36612
The Last Exorcism,2010,Drama,87,5.6,36604
The Three Musketeers,1993,Action,105,6.3,36592
Magnum Force,1973,Action,124,7.2,36577
Life as a House,2001,Drama,125,7.5,36551
Rudy,1993,Biography,114,7.5,36556
In the Mouth of Madness,1994,Horror,95,7.2,36547
Head-On,2004,Drama,121,8.0,36492
Crash,1996,Drama,100,6.3,36466
The Adventures of Baron Munchausen,1988,Adventure,126,7.2,36469
Three Colors: White,1994,Comedy,91,7.7,36455
Executive Decision,1996,Action,133,6.4,36452
Rio 2,2014,Animation,101,6.4,36483
Don&#x27;t Say a Word,2001,Crime,113,6.3,36425
Rabbit Hole,2010,Drama,91,7.0,36410
The Hole,2001,Drama,102,6.2,36361
Bernie,2011,Comedy,99,6.8,36348
Bobby,2006,Drama,120,7.1,36330
The Collector,2009,Horror,90,6.4,36295
Lakeview Terrace,2008,Crime,110,6.2,36292
Innerspace,1987,Adventure,120,6.7,36246
Bound,1996,Crime,108,7.4,36242
Oldboy,2013,Action,104,5.7,36194
The Game Plan,2007,Comedy,110,6.2,36104
The Last Kiss,2006,Comedy,115,6.5,36074
Funny Games,1997,Crime,108,7.6,36070
Fruitvale Station,2013,Biography,85,7.5,36077
Planet 51,2009,Animation,91,6.1,36055
How High,2001,Comedy,93,6.2,36054
Porco Rosso,1992,Animation,94,7.8,36005
The Young Victoria,2009,Biography,105,7.3,35940
Bubba Ho-Tep,2002,Comedy,92,7.2,35900
Arbitrage,2012,Drama,107,6.6,35872
Chain Reaction,1996,Action,107,5.5,35855
A River Runs Through It,1992,Drama,123,7.3,35818
Race to Witch Mountain,2009,Action,98,5.7,35816
Drinking Buddies,2013,Drama,90,6.1,35792
DOA: Dead or Alive,2006,Action,87,4.8,35584
The Benchwarmers,2006,Comedy,80,5.6,35564
The Covenant,2006,Action,97,5.2,35520
New York I Love You,2008,Comedy,103,6.3,35456
A Bridge Too Far,1977,Drama,175,7.4,35439
Working Girl,1988,Comedy,113,6.7,35396
The Dark Crystal,1982,Adventure,93,7.2,35387
You Again,2010,Comedy,105,5.8,35331
Rumor Has It...,2005,Comedy,97,5.5,35320
Fright Night,1985,Horror,106,7.1,35312
Dead Man&#x27;s Shoes,2004,Crime,90,7.8,35290
Taxi 2,2000,Action,88,6.4,35267
Where Eagles Dare,1968,Action,158,7.7,35211
Cheaper by the Dozen 2,2005,Adventure,94,5.4,35164
Valhalla Rising,2009,Adventure,93,5.9,35153
In the Name of the King: A Dungeon Siege Tale,2007,Action,127,3.8,35155
City Slickers,1991,Comedy,113,6.7,35140
The Experiment,2010,Drama,96,6.4,35146
3000 Miles to Graceland,2001,Action,125,5.9,35136
London Boulevard,2010,Crime,103,6.3,35120
Alone in the Dark,2005,Action,96,2.3,35106
Revenge of the Nerds,1984,Comedy,90,6.6,35091
Blow-Up,1966,Drama,111,7.7,35049
The Man Who Knew Too Much,1956,Mystery,120,7.5,35054
Vampires Suck,2010,Comedy,82,3.5,34927
Road House,1989,Action,114,6.4,34877
The Last Temptation of Christ,1988,Drama,164,7.6,34866
The Reaping,2007,Horror,99,5.7,34855
The Producers,1967,Comedy,88,7.7,34859
Underground,1995,Comedy,170,8.2,34869
A Nightmare on Elm Street 2: Freddy&#x27;s Revenge,1985,Horror,87,5.3,34853
After the Sunset,2004,Action,97,6.3,34833
Joe Dirt,2001,Adventure,91,5.9,34811
11:14,2003,Comedy,86,7.2,34777
The Beaver,2011,Drama,91,6.7,34753
Nutty Professor II: The Klumps,2000,Comedy,106,4.3,34741
Everything Must Go,2010,Comedy,97,6.5,34721
THX 1138,1971,Sci-Fi,86,6.8,34704
The Legend of Hercules,2014,Action,99,4.2,34733
The Killer,1989,Action,111,8.0,34659
Hard Boiled,1992,Action,128,7.9,34656
Martha Marcy May Marlene,2011,Drama,102,7.0,34610
Bride of Chucky,1998,Comedy,89,5.3,34554
Psycho,1998,Horror,105,4.6,34538
Black Cat White Cat,1998,Comedy,127,8.2,34509
A Man Apart,2003,Action,109,6.1,34493
The Runaways,2010,Biography,106,6.6,34471
No Man&#x27;s Land,2001,Drama,98,8.0,34469
The Frozen Ground,2013,Biography,105,6.4,34486
Annabelle,2014,Horror,99,5.6,34564
Breakdown,1997,Crime,93,6.9,34406
Che: Part One,2008,Biography,134,7.2,34377
Nine,2009,Drama,118,5.9,34364
Kung Pow: Enter the Fist,2002,Action,81,6.2,34307
Black Rain,1989,Action,125,6.6,34303
Logan&#x27;s Run,1976,Action,119,6.8,34293
National Security,2003,Action,88,5.5,34290
Absolute Power,1997,Action,121,6.7,34269
Rules of Engagement,2000,Action,128,6.3,34257
In America,2002,Drama,105,7.8,34242
The Good Girl,2002,Comedy,93,6.5,34246
The Return of the Living Dead,1985,Comedy,91,7.3,34199
French Kiss,1995,Comedy,111,6.5,34192
The Back-up Plan,2010,Comedy,106,5.2,34197
Perfect Stranger,2007,Crime,109,5.7,34182
The Fan,1996,Action,116,5.8,34156
V/H/S,2012,Horror,116,5.8,34127
Fair Game,2010,Biography,108,6.8,34117
The Visitor,2007,Crime,104,7.7,34108
Littleman,2006,Comedy,98,4.2,34073
Loaded Weapon 1,1993,Comedy,84,6.1,34052
Waitress,2007,Comedy,108,7.1,34048
Seeking Justice,2011,Action,105,6.2,34017
Can&#x27;t Hardly Wait,1998,Comedy,100,6.5,34009
Gomorrah,2008,Crime,137,7.0,33996
Mongol: The Rise of Genghis Khan,2007,Adventure,126,7.3,33956
The Jewel of the Nile,1985,Action,106,6.0,33918
Star Wars: The Clone Wars,2008,Animation,98,5.7,33921
Menace II Society,1993,Crime,97,7.5,33914
Hobo with a Shotgun,2011,Action,86,6.1,33881
The Golden Child,1986,Action,94,5.8,33864
Jason X,2001,Horror,91,4.3,33818
Courage Under Fire,1996,Drama,117,6.6,33794
Jab Tak Hai Jaan,2012,Drama,176,7.0,33790
Night on Earth,1991,Comedy,129,7.8,33764
Weekend at Bernie&#x27;s,1989,Comedy,97,6.3,33752
Terms of Endearment,1983,Comedy,132,7.4,33713
Only Lovers Left Alive,2013,Drama,123,7.3,33763
Fanny and Alexander,1982,Drama,188,8.2,33716
The East,2013,Drama,116,6.9,33730
Sleuth,1972,Mystery,138,8.1,33694
Transamerica,2005,Adventure,103,7.5,33688
The Rebound,2009,Comedy,95,6.4,33649
Without a Paddle,2004,Adventure,95,5.9,33591
Pathfinder,2007,Action,99,5.4,33597
Paprika,2006,Animation,90,7.7,33507
Extract,2009,Comedy,92,6.2,33495
An Officer and a Gentleman,1982,Drama,124,6.9,33491
Bullet to the Head,2012,Action,92,5.7,33490
Much Ado About Nothing,1993,Comedy,111,7.5,33430
Son of the Mask,2005,Adventure,94,2.1,33400
District 13: Ultimatum,2009,Action,101,6.5,33379
The Legend of 1900,1998,Drama,165,8.1,33346
Tin Cup,1996,Comedy,135,6.3,33345
3-Iron,2004,Crime,88,8.1,33317
Chungking Express,1994,Drama,98,8.1,33315
Grudge Match,2013,Comedy,113,6.5,33276
Frantic,1988,Crime,120,6.9,33219
Spirit: Stallion of the Cimarron,2002,Animation,83,6.9,33214
Empire Records,1995,Comedy,90,6.7,33198
The Pink Panther,1963,Comedy,115,7.2,33183
Employee of the Month,2006,Comedy,103,5.5,33153
Super Mario Bros.,1993,Adventure,104,4.0,33140
Chariots of Fire,1981,Drama,124,7.3,33140
Airheads,1994,Comedy,92,6.0,33135
Alive,1993,Action,120,7.0,33136
Curse of the Golden Flower,2006,Action,111,7.0,33080
My Best Friend&#x27;s Girl,2008,Comedy,101,5.9,33068
The Rescuers,1977,Animation,78,6.9,33070
Nymphomaniac: Vol. II,2013,Drama,123,6.8,33111
Fired Up!,2009,Comedy,90,6.2,33046
Last Night,2010,Drama,93,6.6,32974
The Grudge 2,2006,Horror,102,4.9,32965
Dangerous Minds,1995,Biography,99,6.3,32952
Pale Rider,1985,Western,115,7.3,32941
Perfect Sense,2011,Drama,92,7.1,32941
Spy Kids 3-D: Game Over,2003,Action,84,4.1,32925
The Man from Nowhere,2010,Action,119,7.9,32916
European Vacation,1985,Adventure,95,6.1,32899
Friends with Kids,2011,Comedy,107,6.2,32876
Edtv,1999,Comedy,122,6.1,32871
Sex Lies and Videotape,1989,Drama,100,7.2,32857
Re-Animator,1985,Horror,104,7.3,32854
One Fine Day,1996,Comedy,108,6.4,32841
The Big Blue,1988,Action,168,7.7,32846
The Pirates! Band of Misfits,2012,Animation,88,6.7,32805
The Art of Getting By,2011,Drama,83,6.6,32797
Judgment at Nuremberg,1961,Drama,186,8.3,32793
The Avengers,1998,Action,89,3.6,32763
After Hours,1985,Comedy,97,7.7,32773
Diabolique,1955,Horror,114,8.2,32773
Look Who&#x27;s Talking Too,1990,Comedy,81,4.4,32753
Cirque du Freak: The Vampire&#x27;s Assistant,2009,Action,109,6.0,32752
Ikiru,1952,Drama,143,8.4,32742
Fever Pitch,2005,Comedy,104,6.2,32690
Cosmopolis,2012,Drama,109,5.0,32661
Fletch,1985,Comedy,98,6.9,32586
Enter the Void,2009,Drama,161,7.3,32565
Far from Heaven,2002,Drama,107,7.4,32543
The Wind That Shakes the Barley,2006,Drama,127,7.5,32538
The Counterfeiters,2007,Crime,98,7.6,32529
The Company Men,2010,Drama,104,6.8,32521
All Good Things,2010,Crime,101,6.3,32525
Aguirre the Wrath of God,1972,Adventure,93,8.0,32483
Nothing to Lose,1997,Action,98,6.7,32466
3 Men and a Baby,1987,Comedy,102,5.8,32426
Death to Smoochy,2002,Comedy,109,6.4,32406
Michael,1996,Comedy,105,5.6,32407
My Sassy Girl,2001,Comedy,123,8.2,32405
Balls of Fury,2007,Comedy,90,5.2,32389
Buffalo &#x27;66,1998,Comedy,110,7.5,32341
Mimic,1997,Horror,105,5.9,32339
Red Cliff,2008,Action,146,7.4,32313
The Sessions,2012,Comedy,95,7.2,32274
The War of the Roses,1989,Comedy,116,6.8,32251
The Odd Life of Timothy Green,2012,Comedy,105,6.6,32228
Flyboys,2006,Action,140,6.6,32230
The Flowers of War,2011,Drama,146,7.6,32225
Don&#x27;t Be a Menace to South Central While Drinking Your Juice in the Hood,1996,Comedy,89,6.6,32208
The Producers,2005,Comedy,134,6.4,32194
Parenthood,1989,Comedy,124,7.0,32152
Proof,2005,Drama,100,6.8,32139
The Man Who Would Be King,1975,Action,129,7.9,32126
Bad Taste,1987,Comedy,91,6.8,32106
Asterix and Obelix Meet Cleopatra,2002,Adventure,107,6.6,32097
Passenger 57,1992,Action,84,5.8,32087
Two for the Money,2005,Drama,122,6.2,32072
Grave Encounters,2011,Horror,92,6.1,31992
Cannibal Holocaust,1980,Adventure,95,6.0,31936
MacGruber,2010,Action,90,5.4,31926
Honey,2003,Drama,94,5.2,31912
Dinosaur,2000,Animation,82,6.4,31903
Bull Durham,1988,Comedy,108,7.1,31893
Varsity Blues,1999,Comedy,106,6.4,31886
Black Sheep,2006,Comedy,87,5.8,31878
He Got Game,1998,Drama,136,6.9,31878
Under Siege 2: Dark Territory,1995,Action,100,5.4,31873
An American Tail,1986,Animation,80,6.9,31873
Cabaret,1972,Drama,124,7.9,31860
Friday the 13th Part 2,1981,Horror,87,6.0,31853
Police Academy 2: Their First Assignment,1985,Comedy,87,5.5,31834
The Hitcher,2007,Action,84,5.6,31804
The Adventures of Priscilla Queen of the Desert,1994,Comedy,104,7.5,31787
The Money Pit,1986,Comedy,91,6.2,31780
Carriers,2009,Drama,84,6.1,31771
Whale Rider,2002,Drama,101,7.7,31761
My Own Private Idaho,1991,Drama,104,7.1,31735
Swimming Pool,2003,Thriller,102,6.8,31709
Reality Bites,1994,Comedy,99,6.6,31706
Driven,2001,Action,116,4.5,31649
Miracle,2004,Drama,135,7.5,31645
Flash Gordon,1980,Action,111,6.4,31646
Little Women,1994,Drama,115,7.3,31636
Mortal Kombat: Annihilation,1997,Action,95,3.6,31621
Sabotage,2014,Action,109,5.8,31695
Veronica Mars,2014,Comedy,107,6.9,31613
Departures,2008,Drama,130,8.1,31560
Candy,2006,Drama,116,7.3,31557
Short Cuts,1993,Comedy,187,7.7,31558
Lilya 4-Ever,2002,Crime,109,7.9,31554
New Nightmare,1994,Fantasy,112,6.4,31529
The Wedding Date,2005,Comedy,90,6.0,31518
Shadow of the Vampire,2000,Drama,92,6.9,31512
Short Term 12,2013,Drama,96,8.0,31550
Inspector Gadget,1999,Action,78,4.1,31507
Narc,2002,Crime,105,7.2,31497
Stone,2010,Drama,105,5.4,31477
The Hunted,2003,Action,94,6.0,31474
The Guns of Navarone,1961,Action,158,7.6,31466
Crossroads,2002,Adventure,93,3.2,31467
Forever Young,1992,Drama,102,6.2,31437
Somewhere,2010,Comedy,97,6.3,31433
Prime,2005,Comedy,105,6.3,31405
The Three Burials of Melquiades Estrada,2005,Adventure,121,7.5,31370
Black Dynamite,2009,Action,84,7.4,31334
The Piano Teacher,2001,Drama,131,7.4,31295
Sal&#xF2; or the 120 Days of Sodom,1975,Drama,116,6.0,31278
The Kid,2000,Comedy,104,6.0,31279
Rob Roy,1995,Action,139,6.9,31264
Timecrimes,2007,Sci-Fi,92,7.2,31276
Tell No One,2006,Crime,131,7.6,31271
Tigerland,2000,Drama,101,7.0,31245
Bachelorette,2012,Comedy,87,5.3,31247
How Do You Know,2010,Comedy,121,5.3,31230
Dogtooth,2009,Drama,94,7.2,31220
See No Evil Hear No Evil,1989,Action,103,6.8,31208
The Hottie &#x26; the Nottie,2008,Comedy,91,1.9,31202
The Age of Innocence,1993,Drama,139,7.3,31193
Stolen,2012,Action,96,5.5,31175
Dirty Pretty Things,2002,Crime,97,7.4,31160
Murder on the Orient Express,1974,Mystery,128,7.3,31153
Deconstructing Harry,1997,Comedy,96,7.4,31107
Dr. Seuss&#x27; The Cat in the Hat,2003,Adventure,82,3.8,31081
Kill the Irishman,2011,Action,106,7.2,31061
The Natural,1984,Drama,138,7.6,31040
Zindagi Na Milegi Dobara,2011,Adventure,155,8.1,31022
Highlander II: The Quickening,1991,Action,91,3.9,31009
To Die For,1995,Comedy,106,6.8,30988
Disclosure,1994,Drama,128,6.0,30979
Sydney White,2007,Comedy,108,6.3,30937
Idle Hands,1999,Comedy,92,6.2,30926
Down by Law,1986,Comedy,107,7.9,30922
JCVD,2008,Comedy,97,7.2,30903
Grumpy Old Men,1993,Comedy,103,6.9,30878
Mr. Magorium&#x27;s Wonder Emporium,2007,Comedy,93,6.2,30854
Invasion of the Body Snatchers,1978,Horror,115,7.4,30856
L&#x27;Auberge Espagnole,2002,Comedy,122,7.3,30829
Cedar Rapids,2011,Comedy,87,6.3,30808
Halloween II,2009,Horror,105,4.9,30789
Sleeping with the Enemy,1991,Crime,99,6.1,30768
Lolita,1997,Drama,137,6.9,30774
Big Stan,2007,Action,105,6.2,30764
Rising Sun,1993,Action,125,6.2,30765
Last Tango in Paris,1972,Drama,129,7.2,30760
Under the Tuscan Sun,2003,Comedy,113,6.7,30739
Days of Heaven,1978,Drama,94,8.0,30736
Shall We Dance,2004,Comedy,106,6.0,30727
The Collection,2012,Horror,82,6.1,30733
Overboard,1987,Comedy,106,6.7,30722
Middle Men,2009,Comedy,105,6.5,30679
Anonymous,2011,Drama,130,6.9,30667
Cradle 2 the Grave,2003,Action,101,5.7,30666
Herbie Fully Loaded,2005,Adventure,101,4.7,30660
The Messengers,2007,Drama,90,5.4,30610
When a Stranger Calls,2006,Horror,87,5.0,30592
Congo,1995,Action,109,5.0,30568
The Hitcher,1986,Action,97,7.3,30557
Boy A,2007,Drama,106,7.7,30553
History of the World: Part I,1981,Comedy,92,6.9,30556
Striptease,1996,Crime,115,4.2,30548
Nine Queens,2000,Crime,114,7.9,30546
Southland Tales,2006,Comedy,145,5.5,30538
Arizona Dream,1992,Comedy,142,7.4,30500
Rock Star,2001,Comedy,105,6.2,30490
Guess Who,2005,Comedy,105,5.9,30484
Death at a Funeral,2010,Comedy,92,5.6,30480
Blood Work,2002,Action,110,6.4,30466
13,2010,Drama,91,6.1,30437
Down with Love,2003,Comedy,101,6.3,30387
Kal Ho Naa Ho,2003,Comedy,186,8.1,30364
Flight of the Navigator,1986,Adventure,90,6.9,30338
Moonstruck,1987,Comedy,102,7.1,30330
Footloose,2011,Comedy,113,5.8,30313
Hustle &#x26; Flow,2005,Crime,116,7.4,30298
Sister Act 2: Back in the Habit,1993,Comedy,107,5.2,30258
Teeth,2007,Comedy,94,5.5,30235
Over the Top,1987,Action,93,5.5,30214
Saving Silverman,2001,Comedy,90,5.9,30211
28 Days,2000,Comedy,103,5.9,30177
Striking Distance,1993,Action,102,5.7,30170
The Purple Rose of Cairo,1985,Comedy,82,7.7,30156
Hard Target,1993,Action,97,6.0,30130
Stake Land,2010,Drama,98,6.6,30128
The Air I Breathe,2007,Crime,95,7.0,30119
The Savages,2007,Comedy,114,7.2,30111
You Will Meet a Tall Dark Stranger,2010,Comedy,98,6.3,30107
The Legend of Drunken Master,1994,Action,102,7.6,30077
Hoosiers,1986,Drama,114,7.6,30074
Ironclad,2011,Action,121,6.1,30055
In the Land of Blood and Honey,2011,Drama,127,4.3,30027
Romy and Michele&#x27;s High School Reunion,1997,Comedy,92,6.1,30008
Conviction,2010,Biography,107,7.2,29992
The Big Wedding,2013,Comedy,89,5.6,29972
Spun,2002,Comedy,101,6.8,29917
Black Death,2010,Action,102,6.4,29912
Chakde! India,2007,Drama,153,8.5,29918
Don 2,2011,Action,148,7.1,29867
Enemy Mine,1985,Action,108,6.9,29852
Sinbad: Legend of the Seven Seas,2003,Animation,86,6.6,29850
Ordinary People,1980,Drama,124,7.9,29847
People Like Us,2012,Drama,114,7.1,29790
Get Rich or Die Tryin&#x27;,2005,Biography,117,4.8,29773
House of the Dead,2003,Action,90,2.0,29753
Airplane II: The Sequel,1982,Comedy,85,6.0,29754
The Ward,2010,Horror,89,5.6,29695
Life,1999,Comedy,108,6.6,29687
Glory Road,2006,Comedy,118,7.2,29684
In the Bedroom,2001,Crime,130,7.5,29679
Cleaner,2007,Crime,88,6.1,29665
One for the Money,2012,Action,91,5.3,29643
Steel Magnolias,1989,Comedy,117,7.2,29623
The Big Year,2011,Comedy,100,6.2,29623
Gone,2012,Drama,94,5.9,29610
Dr. Dolittle 2,2001,Comedy,87,4.6,29595
Teen Wolf,1985,Comedy,91,5.9,29596
In &#x26; Out,1997,Comedy,90,6.3,29591
Baby Mama,2008,Comedy,99,6.1,29589
Better Off Dead...,1985,Comedy,97,7.3,29586
Wyatt Earp,1994,Action,191,6.6,29576
A Nightmare on Elm Street 4: The Dream Master,1988,Horror,93,5.6,29573
The Joneses,2009,Comedy,96,6.5,29562
Casualties of War,1989,Drama,113,7.0,29535
Naked Lunch,1991,Drama,115,7.1,29535
Severance,2006,Comedy,96,6.6,29482
Dil Chahta Hai,2001,Comedy,183,8.5,29502
Trust,2010,Drama,106,7.0,29462
The Transformers: The Movie,1986,Animation,84,7.4,29448
Invasion of the Body Snatchers,1956,Horror,80,7.8,29452
Clash of the Titans,1981,Adventure,118,6.9,29440
The Rocker,2008,Comedy,102,6.2,29435
The Poseidon Adventure,1972,Action,117,7.1,29411
Frances Ha,2012,Comedy,86,7.5,29414
Three Days of the Condor,1975,Mystery,117,7.5,29384
Deception,2008,Crime,107,6.0,29368
Radio,2003,Biography,109,6.9,29347
Forbidden Planet,1956,Action,98,7.7,29336
Into the Storm,2014,Action,89,6.0,29509
Ladyhawke,1985,Adventure,121,7.0,29317
Defendor,2009,Comedy,101,6.9,29310
High Plains Drifter,1973,Western,105,7.6,29302
Kelly&#x27;s Heroes,1970,Action,144,7.7,29292
Spies Like Us,1985,Adventure,102,6.3,29285
This Boy&#x27;s Life,1993,Biography,115,7.3,29251
From Here to Eternity,1953,Drama,118,7.8,29249
Hope Springs,2012,Comedy,100,6.3,29247
Confidence,2003,Crime,97,6.7,29227
Cat on a Hot Tin Roof,1958,Drama,108,8.1,29232
Superman IV: The Quest for Peace,1987,Action,93,3.6,29216
Trespass,2011,Crime,91,5.3,29218
Ginger Snaps,2000,Drama,108,6.8,29182
Howard the Duck,1986,Action,110,4.5,29187
Marnie,1964,Drama,130,7.2,29173
A Goofy Movie,1995,Animation,78,6.8,29145
Manos: The Hands of Fate,1966,Horror,74,1.9,29129
Kickboxer,1989,Action,97,6.3,29123
The Libertine,2004,Drama,114,6.4,29095
Romper Stomper,1992,Crime,94,6.8,29083
North Country,2005,Drama,126,7.3,29071
Repulsion,1965,Drama,105,7.8,29060
Dragonfly,2002,Drama,104,6.0,29034
License to Wed,2007,Comedy,91,5.2,29023
The Ringer,2005,Comedy,94,5.8,29017
Texas Chainsaw 3D,2013,Horror,92,4.8,28999
Children of the Corn,1984,Horror,92,5.6,28985
Stuart Little 2,2002,Animation,77,5.4,28980
Soul Surfer,2011,Biography,106,7.1,28958
The Horse Whisperer,1998,Drama,170,6.5,28958
Scanners,1981,Horror,103,6.8,28960
Dilwale Dulhania Le Jayenge,1995,Comedy,189,8.4,28950
Sleeper,1973,Comedy,89,7.3,28944
Me and You and Everyone We Know,2005,Comedy,91,7.4,28907
Les Mis&#xE9;rables,1998,Crime,134,7.5,28908
The Invisible,2007,Crime,102,6.3,28884
RoboCop 3,1993,Action,104,3.8,28878
Happy-Go-Lucky,2008,Comedy,118,7.0,28864
Summer of Sam,1999,Crime,142,6.6,28867
Deliver Us from Evil,2014,Horror,118,6.3,28989
The Battle of Algiers,1966,Crime,121,8.2,28853
BloodRayne,2005,Action,95,2.8,28841
The River Wild,1994,Action,108,6.3,28837
Fahrenheit 451,1966,Drama,112,7.2,28838
G-Force,2009,Action,88,5.1,28832
Flashdance,1983,Drama,95,6.0,28819
True Grit,1969,Adventure,128,7.4,28807
Mr. Woodcock,2007,Comedy,87,5.1,28797
Tae Guk Gi: The Brotherhood of War,2004,Action,140,8.2,28750
Spread,2009,Comedy,97,5.9,28752
The Little Rascals,1994,Comedy,82,6.2,28739
The First Time,2012,Comedy,95,7.0,28742
Whiteout,2009,Action,101,5.5,28703
Because I Said So,2007,Comedy,102,5.5,28694
Chopper,2000,Biography,94,7.2,28676
Nurse Betty,2000,Comedy,110,6.3,28632
Hollywood Homicide,2003,Action,116,5.3,28624
Midnight in the Garden of Good and Evil,1997,Crime,155,6.6,28593
Money Train,1995,Action,110,5.5,28563
Nick of Time,1995,Action,90,6.3,28536
Arthur Christmas,2011,Animation,97,7.1,28542
Buffy the Vampire Slayer,1992,Action,86,5.5,28516
Don&#x27;t Look Now,1973,Drama,110,7.4,28513
A Serbian Film,2010,Horror,104,5.4,28504
Vampire Academy,2014,Action,104,5.6,28498
The Tale of Despereaux,2008,Adventure,93,6.1,28458
In a Better World,2010,Drama,119,7.7,28437
Starman,1984,Adventure,115,7.0,28430
All About Steve,2009,Comedy,99,4.8,28337
Adam&#x27;s Apples,2005,Comedy,94,7.9,28352
Anna and the King,1999,Drama,148,6.7,28332
Detroit Rock City,1999,Comedy,95,6.8,28273
Orgazmo,1997,Comedy,94,6.2,28253
Maria Full of Grace,2004,Crime,101,7.5,28221
Turistas,2006,Horror,93,5.3,28195
Porky&#x27;s,1982,Comedy,94,6.1,28183
Taxi,2004,Action,97,4.3,28187
The Tournament,2009,Action,95,6.1,28178
The Curse of the Jade Scorpion,2001,Comedy,103,6.8,28185
Smokey and the Bandit,1977,Action,96,6.8,28163
Mr. Peabody &#x26; Sherman,2014,Animation,92,6.9,28205
Think Like a Man,2012,Comedy,122,6.6,28098
Of Mice and Men,1992,Drama,115,7.6,28080
Reindeer Games,2000,Action,104,5.7,28062
Planes,2013,Animation,91,5.7,28070
The Colony,2013,Action,95,5.3,28061
Stop! Or My Mom Will Shoot,1992,Action,87,3.9,28039
A Haunted House,2013,Comedy,86,5.0,28035
Undercover Brother,2002,Action,86,5.8,27973
The Muppet Christmas Carol,1992,Comedy,85,7.7,27923
Wild Child,2008,Comedy,98,6.1,27885
The Chaser,2008,Thriller,125,7.9,27869
Homeward Bound: The Incredible Journey,1993,Adventure,84,6.9,27864
Fear,1996,Drama,97,6.2,27845
Hearts in Atlantis,2001,Drama,101,6.9,27837
A Life Less Ordinary,1997,Comedy,103,6.4,27818
Old Dogs,2009,Comedy,88,5.3,27807
Hamlet,1996,Drama,242,7.8,27686
The Water Horse,2007,Adventure,112,6.5,27686
Honey I Blew Up the Kid,1992,Adventure,89,4.7,27688
Raising Helen,2004,Comedy,119,6.0,27656
The Devil Inside,2012,Horror,83,4.1,27639
Mickey Blue Eyes,1999,Comedy,102,5.8,27612
Mr. Holland&#x27;s Opus,1995,Drama,143,7.3,27604
Meet Dave,2008,Adventure,90,4.9,27598
On the Road,2012,Adventure,124,6.1,27584
Lust Caution,2007,Drama,157,7.6,27566
Roxanne,1987,Comedy,107,6.6,27554
Basic Instinct 2,2006,Drama,114,4.2,27547
Igby Goes Down,2002,Comedy,98,7.0,27535
Piranha 3DD,2012,Comedy,83,3.8,27516
Scooby-Doo 2: Monsters Unleashed,2004,Animation,93,4.9,27516
Day Watch,2006,Action,132,6.6,27488
Hannah Montana: The Movie,2009,Comedy,102,4.0,27484
The Last Picture Show,1971,Drama,118,8.1,27467
Mighty Aphrodite,1995,Comedy,95,7.1,27453
Beneath the Planet of the Apes,1970,Action,95,6.1,27451
The Santa Clause 2,2002,Comedy,104,5.5,27473
World&#x27;s Greatest Dad,2009,Comedy,99,7.0,27445
Deadfall,2012,Crime,95,6.3,27423
Plan 9 from Outer Space,1959,Action,79,3.9,27416
Bringing Down the House,2003,Comedy,105,5.5,27396
Small Time Crooks,2000,Comedy,94,6.7,27338
The Wages of Fear,1953,Adventure,131,8.3,27337
Gridiron Gang,2006,Crime,125,6.9,27325
Coco Before Chanel,2009,Biography,105,6.7,27307
